product_name,quantity,price,date
bread,53,15.4,2021-09-16
cherry,4,25.6,2021-03-05
apple,28,10.5,2023-01-24
apple,46,10.5,2022-06-09
pear,87,15.7,2021-01-04
cigarettes,24,123.0,2022-01-10
cigarettes,14,123.0,2021-03-26
cherry,21,25.6,2022-09-22
mango,39,250.99,2023-10-07
cherry,87,25.6,2022-08-30
cigarettes,97,123.0,2022-03-24
bread,12,15.4,2022-02-08
cigarettes,82,123.0,2022-07-07
mango,30,250.99,2022-01-14
apple,73,10.5,2023-11-28
mango,92,250.99,2023-06-19
mango,8,250.99,2022-07-13
pear,2,15.7,2023-05-14
bread,9,15.4,2023-10-20
mango,66,250.99,2022-01-07
bread,89,15.4,2022-04-12
mango,34,250.99,2021-03-18
mango,31,250.99,2023-08-14
apple,8,10.5,2023-08-07
cherry,66,25.6,2023-07-10
apple,25,10.5,2021-05-24
cigarettes,42,123.0,2022-08-07
apple,8,10.5,2023-11-25
cigarettes,14,123.0,2023-06-22
pear,60,15.7,2023-10-11
bread,90,15.4,2023-07-12
pear,24,15.7,2022-01-11
pear,12,15.7,2021-06-17
cherry,86,25.6,2023-05-24
cigarettes,46,123.0,2021-03-23
bread,83,15.4,2021-01-10
apple,95,10.5,2023-11-11
pear,27,15.7,2021-04-23
bread,94,15.4,2021-03-29
bread,97,15.4,2022-02-23
cherry,60,25.6,2023-09-29
apple,39,10.5,2021-07-30
mango,74,250.99,2022-07-29
pear,98,15.7,2023-08-27
mango,72,250.99,2021-06-21
mango,79,250.99,2021-07-20
mango,56,250.99,2022-06-22
pear,46,15.7,2021-06-30
bread,99,15.4,2021-05-28
cigarettes,19,123.0,2022-06-10
pear,80,15.7,2021-11-15
pear,69,15.7,2021-01-04
cherry,24,25.6,2021-10-07
bread,43,15.4,2022-02-06
cherry,94,25.6,2021-07-27
cherry,37,25.6,2021-04-07
cigarettes,38,123.0,2022-07-05
bread,11,15.4,2021-05-30
bread,88,15.4,2022-08-29
bread,49,15.4,2022-07-24
pear,89,15.7,2021-01-07
pear,66,15.7,2022-01-02
bread,59,15.4,2023-03-04
cherry,99,25.6,2022-03-08
bread,34,15.4,2022-08-29
mango,57,250.99,2023-05-08
apple,73,10.5,2023-09-08
apple,70,10.5,2021-09-22
bread,16,15.4,2021-03-03
pear,56,15.7,2023-09-12
pear,94,15.7,2023-05-22
cherry,18,25.6,2022-03-23
bread,21,15.4,2023-01-15
mango,4,250.99,2023-04-26
pear,88,15.7,2023-11-22
bread,35,15.4,2021-03-23
apple,85,10.5,2022-08-16
bread,23,15.4,2023-03-28
apple,49,10.5,2022-06-19
cherry,74,25.6,2023-03-08
cherry,31,25.6,2023-04-26
bread,14,15.4,2023-07-29
pear,55,15.7,2021-10-16
mango,56,250.99,2021-02-20
mango,49,250.99,2023-11-29
bread,64,15.4,2023-11-11
pear,55,15.7,2023-07-19
bread,16,15.4,2021-04-06
apple,19,10.5,2021-05-20
mango,91,250.99,2022-05-03
bread,23,15.4,2023-06-07
apple,82,10.5,2022-11-04
pear,59,15.7,2023-03-15
mango,77,250.99,2021-11-01
cherry,59,25.6,2021-04-16
cherry,55,25.6,2022-04-30
apple,40,10.5,2022-06-18
cigarettes,86,123.0,2022-10-26
bread,23,15.4,2022-08-10
apple,89,10.5,2021-05-16
cherry,65,25.6,2022-09-26
apple,70,10.5,2023-08-04
cherry,68,25.6,2022-09-09
mango,10,250.99,2023-03-01
pear,58,15.7,2021-01-20
pear,51,15.7,2022-05-05
cherry,59,25.6,2023-10-23
mango,82,250.99,2022-04-01
cherry,14,25.6,2023-08-23
cigarettes,9,123.0,2023-06-22
mango,14,250.99,2022-02-03
apple,96,10.5,2022-06-11
cherry,97,25.6,2023-01-12
apple,98,10.5,2021-10-21
mango,37,250.99,2023-09-17
cigarettes,2,123.0,2021-04-19
pear,44,15.7,2021-08-17
mango,95,250.99,2021-01-17
pear,6,15.7,2023-07-25
cigarettes,36,123.0,2021-11-11
pear,79,15.7,2023-11-02
pear,57,15.7,2023-06-12
bread,52,15.4,2023-01-23
cherry,36,25.6,2021-10-28
bread,4,15.4,2023-07-13
cherry,36,25.6,2022-11-06
cigarettes,93,123.0,2022-08-23
cigarettes,78,123.0,2022-04-16
cherry,81,25.6,2023-03-30
mango,49,250.99,2023-06-30
cigarettes,21,123.0,2021-04-26
mango,86,250.99,2023-08-19
apple,46,10.5,2022-02-26
pear,26,15.7,2021-09-19
mango,7,250.99,2023-03-17
apple,68,10.5,2022-04-26
mango,24,250.99,2021-01-09
bread,26,15.4,2023-10-01
mango,33,250.99,2021-01-11
cherry,25,25.6,2023-02-21
bread,45,15.4,2022-09-16
mango,93,250.99,2022-02-14
pear,14,15.7,2021-01-02
mango,99,250.99,2022-09-09
cigarettes,34,123.0,2022-01-26
bread,39,15.4,2023-04-18
apple,52,10.5,2023-09-21
pear,46,15.7,2023-06-09
apple,75,10.5,2022-03-23
cherry,32,25.6,2021-11-03
cherry,91,25.6,2021-08-26
apple,62,10.5,2023-10-30
cigarettes,17,123.0,2022-08-07
mango,71,250.99,2022-03-20
mango,44,250.99,2021-01-23
apple,56,10.5,2023-03-27
pear,94,15.7,2022-04-11
pear,24,15.7,2023-09-26
mango,18,250.99,2021-09-15
cigarettes,71,123.0,2022-04-20
mango,27,250.99,2023-07-09
cherry,18,25.6,2023-04-27
apple,21,10.5,2022-02-25
apple,3,10.5,2021-03-16
cigarettes,87,123.0,2023-03-14
cherry,75,25.6,2022-02-04
mango,88,250.99,2022-05-25
bread,7,15.4,2023-06-23
pear,13,15.7,2023-10-07
pear,69,15.7,2023-06-20
apple,39,10.5,2022-02-06
mango,30,250.99,2021-11-09
mango,31,250.99,2022-07-09
pear,6,15.7,2023-02-02
apple,92,10.5,2023-05-28
mango,22,250.99,2022-07-24
mango,4,250.99,2023-07-21
bread,60,15.4,2023-08-12
cigarettes,48,123.0,2022-11-07
bread,48,15.4,2021-03-17
apple,50,10.5,2022-01-14
bread,43,15.4,2021-09-11
apple,44,10.5,2023-03-08
pear,55,15.7,2021-05-23
bread,11,15.4,2023-01-18
cherry,41,25.6,2021-11-05
pear,87,15.7,2022-03-02
cherry,3,25.6,2021-08-22
pear,17,15.7,2023-09-03
cigarettes,59,123.0,2021-05-14
cigarettes,7,123.0,2021-03-22
cigarettes,28,123.0,2023-09-15
bread,71,15.4,2023-08-16
apple,35,10.5,2023-06-25
bread,29,15.4,2022-06-02
apple,48,10.5,2021-04-03
bread,64,15.4,2022-07-20
bread,10,15.4,2022-09-07
bread,80,15.4,2022-06-15
cigarettes,74,123.0,2022-09-09
cigarettes,49,123.0,2023-10-04
cigarettes,66,123.0,2022-04-05
cigarettes,37,123.0,2021-04-09
pear,94,15.7,2023-10-06
cherry,50,25.6,2023-04-25
mango,39,250.99,2021-04-01
cherry,60,25.6,2022-10-06
mango,89,250.99,2022-06-21
bread,54,15.4,2023-01-04
cherry,25,25.6,2023-02-21
mango,18,250.99,2022-10-28
bread,55,15.4,2022-07-01
bread,90,15.4,2021-05-22
bread,93,15.4,2021-02-10
bread,10,15.4,2021-05-09
mango,94,250.99,2022-09-19
apple,72,10.5,2021-02-12
mango,72,250.99,2021-02-25
pear,47,15.7,2022-10-21
cigarettes,27,123.0,2021-05-06
cigarettes,37,123.0,2021-07-02
apple,12,10.5,2023-05-28
cigarettes,30,123.0,2023-06-24
pear,54,15.7,2022-11-06
cigarettes,69,123.0,2022-11-03
cigarettes,32,123.0,2021-04-06
apple,52,10.5,2021-06-13
cigarettes,96,123.0,2023-10-05
mango,14,250.99,2021-06-01
mango,24,250.99,2023-07-30
cigarettes,25,123.0,2022-07-04
bread,27,15.4,2022-09-08
pear,23,15.7,2023-11-09
mango,57,250.99,2021-02-16
cigarettes,34,123.0,2021-01-27
pear,59,15.7,2023-04-08
cigarettes,18,123.0,2021-02-16
bread,9,15.4,2023-05-13
apple,33,10.5,2023-11-05
mango,79,250.99,2023-03-08
mango,78,250.99,2021-05-24
bread,19,15.4,2021-02-09
apple,15,10.5,2022-11-02
mango,66,250.99,2021-03-12
bread,99,15.4,2022-03-16
apple,4,10.5,2021-04-25
pear,97,15.7,2022-11-11
cherry,70,25.6,2021-10-04
cigarettes,21,123.0,2021-09-21
cherry,6,25.6,2022-03-30
cigarettes,69,123.0,2021-09-09
apple,76,10.5,2023-06-07
apple,75,10.5,2021-05-15
pear,9,15.7,2021-07-23
pear,83,15.7,2023-08-14
pear,41,15.7,2023-11-20
mango,37,250.99,2023-06-14
bread,1,15.4,2023-09-25
bread,24,15.4,2023-09-01
cherry,99,25.6,2022-05-29
bread,25,15.4,2022-08-01
pear,98,15.7,2021-01-20
apple,20,10.5,2022-08-22
apple,45,10.5,2022-10-25
pear,12,15.7,2023-01-03
cigarettes,90,123.0,2022-07-05
cherry,70,25.6,2021-06-16
cherry,12,25.6,2023-02-01
apple,83,10.5,2021-03-17
mango,94,250.99,2021-06-16
mango,88,250.99,2021-08-22
pear,20,15.7,2022-04-23
bread,45,15.4,2023-04-10
bread,86,15.4,2023-03-22
cherry,80,25.6,2022-01-02
cherry,15,25.6,2022-11-04
bread,19,15.4,2022-10-05
apple,7,10.5,2021-06-15
cherry,13,25.6,2021-04-07
bread,58,15.4,2023-04-02
cherry,68,25.6,2022-03-03
apple,20,10.5,2022-11-06
cherry,37,25.6,2023-03-12
mango,76,250.99,2021-05-05
cherry,45,25.6,2023-04-01
cigarettes,87,123.0,2022-07-15
bread,2,15.4,2023-09-08
mango,76,250.99,2021-08-28
cherry,12,25.6,2021-05-09
cherry,92,25.6,2021-10-11
pear,50,15.7,2023-07-03
apple,83,10.5,2022-05-02
apple,86,10.5,2021-04-11
cigarettes,80,123.0,2021-08-29
mango,64,250.99,2021-09-06
pear,48,15.7,2023-02-04
apple,9,10.5,2022-08-15
pear,43,15.7,2023-10-05
apple,80,10.5,2021-01-08
mango,72,250.99,2023-07-03
mango,42,250.99,2023-04-19
apple,73,10.5,2023-10-15
pear,7,15.7,2021-08-19
mango,8,250.99,2021-02-13
apple,30,10.5,2023-10-15
cherry,94,25.6,2023-11-12
apple,50,10.5,2023-08-20
mango,46,250.99,2022-06-22
cherry,93,25.6,2023-07-21
mango,56,250.99,2023-08-16
apple,41,10.5,2023-08-06
bread,56,15.4,2022-02-25
cigarettes,53,123.0,2023-02-20
cherry,79,25.6,2022-08-19
apple,96,10.5,2023-10-25
cherry,23,25.6,2021-06-18
mango,90,250.99,2022-10-04
apple,35,10.5,2022-04-06
mango,67,250.99,2022-03-03
pear,35,15.7,2021-03-12
apple,36,10.5,2023-08-13
bread,62,15.4,2023-02-26
apple,73,10.5,2022-09-17
apple,89,10.5,2021-02-20
pear,21,15.7,2022-08-29
apple,8,10.5,2021-06-08
pear,49,15.7,2023-05-15
cherry,64,25.6,2023-05-27
pear,52,15.7,2022-11-20
cherry,80,25.6,2021-09-29
mango,30,250.99,2022-03-05
mango,63,250.99,2023-09-24
bread,69,15.4,2022-05-20
pear,83,15.7,2023-02-07
mango,80,250.99,2021-09-12
bread,64,15.4,2021-06-20
pear,14,15.7,2023-01-27
mango,53,250.99,2022-11-01
mango,84,250.99,2022-09-14
apple,78,10.5,2022-04-13
apple,53,10.5,2021-03-11
cherry,72,25.6,2023-04-03
apple,84,10.5,2021-10-11
pear,34,15.7,2021-08-26
mango,33,250.99,2023-11-18
cherry,69,25.6,2023-03-04
apple,12,10.5,2023-03-28
cigarettes,22,123.0,2023-07-04
cherry,9,25.6,2022-04-14
cigarettes,60,123.0,2023-07-16
pear,35,15.7,2022-10-23
pear,60,15.7,2023-06-18
cigarettes,32,123.0,2022-06-30
cigarettes,20,123.0,2021-06-05
cigarettes,42,123.0,2022-07-21
bread,36,15.4,2023-09-07
pear,2,15.7,2023-09-08
apple,71,10.5,2021-03-07
bread,29,15.4,2023-07-12
mango,25,250.99,2023-07-26
apple,98,10.5,2021-07-17
cigarettes,67,123.0,2021-10-08
cigarettes,60,123.0,2023-06-04
bread,96,15.4,2021-05-20
apple,8,10.5,2021-07-13
bread,77,15.4,2022-02-24
mango,70,250.99,2022-07-07
mango,46,250.99,2021-10-04
mango,33,250.99,2023-05-14
cigarettes,31,123.0,2021-02-05
bread,43,15.4,2021-02-04
cigarettes,74,123.0,2023-07-03
cherry,6,25.6,2022-08-30
apple,57,10.5,2023-06-06
cigarettes,99,123.0,2021-04-05
cigarettes,78,123.0,2022-05-29
pear,50,15.7,2023-01-27
mango,73,250.99,2023-10-28
bread,56,15.4,2021-07-25
mango,27,250.99,2023-01-06
bread,25,15.4,2022-04-25
mango,74,250.99,2022-06-14
cigarettes,54,123.0,2023-08-30
pear,19,15.7,2023-05-22
cherry,10,25.6,2021-09-17
apple,2,10.5,2021-01-01
bread,47,15.4,2023-03-23
bread,96,15.4,2021-02-03
mango,54,250.99,2021-07-18
cigarettes,23,123.0,2021-06-06
cigarettes,27,123.0,2021-04-17
apple,40,10.5,2021-11-06
apple,35,10.5,2022-11-09
bread,30,15.4,2023-05-08
apple,38,10.5,2023-03-05
mango,4,250.99,2022-09-02
mango,3,250.99,2021-01-07
bread,84,15.4,2021-06-23
apple,82,10.5,2021-06-05
apple,36,10.5,2021-03-20
pear,6,15.7,2023-06-10
bread,42,15.4,2022-07-14
apple,82,10.5,2021-06-08
cherry,52,25.6,2023-05-05
bread,30,15.4,2021-09-08
pear,62,15.7,2021-09-09
bread,7,15.4,2023-07-17
mango,2,250.99,2022-07-19
cherry,2,25.6,2022-06-08
apple,97,10.5,2023-10-29
cherry,10,25.6,2022-10-16
bread,37,15.4,2022-02-07
cigarettes,11,123.0,2023-03-05
pear,54,15.7,2023-01-30
pear,86,15.7,2021-11-16
mango,94,250.99,2022-01-25
mango,27,250.99,2021-09-09
cherry,75,25.6,2021-09-15
bread,96,15.4,2022-04-03
cherry,22,25.6,2021-09-11
cigarettes,89,123.0,2023-01-21
cigarettes,24,123.0,2021-06-24
bread,73,15.4,2023-04-30
pear,52,15.7,2022-01-09
mango,53,250.99,2021-05-18
cigarettes,56,123.0,2022-05-30
pear,20,15.7,2021-11-13
cigarettes,89,123.0,2021-11-08
pear,79,15.7,2022-11-26
cherry,86,25.6,2021-10-29
cherry,41,25.6,2023-08-23
pear,40,15.7,2021-08-12
mango,67,250.99,2021-10-23
pear,75,15.7,2021-11-11
cigarettes,44,123.0,2022-05-20
cigarettes,55,123.0,2023-02-23
mango,71,250.99,2023-02-13
bread,87,15.4,2023-08-24
cigarettes,83,123.0,2021-04-11
cigarettes,50,123.0,2023-04-15
cigarettes,96,123.0,2022-07-30
apple,67,10.5,2023-01-02
apple,87,10.5,2023-11-09
cigarettes,9,123.0,2023-08-02
cigarettes,78,123.0,2021-01-27
pear,27,15.7,2021-07-27
apple,24,10.5,2022-11-14
mango,21,250.99,2022-10-26
mango,75,250.99,2023-09-04
cherry,81,25.6,2023-10-15
pear,94,15.7,2021-10-06
mango,97,250.99,2021-10-13
pear,92,15.7,2021-09-12
bread,27,15.4,2021-09-27
apple,10,10.5,2022-04-16
apple,93,10.5,2023-04-14
cherry,56,25.6,2021-04-13
apple,76,10.5,2021-01-18
cigarettes,16,123.0,2023-11-17
apple,25,10.5,2021-08-20
cherry,12,25.6,2021-07-07
cigarettes,8,123.0,2023-03-16
mango,81,250.99,2021-03-02
cigarettes,35,123.0,2022-07-13
apple,89,10.5,2022-02-18
pear,77,15.7,2023-03-12
apple,76,10.5,2023-06-09
mango,73,250.99,2022-02-04
cherry,77,25.6,2023-04-15
bread,89,15.4,2021-01-17
mango,90,250.99,2023-07-22
apple,19,10.5,2021-04-01
apple,63,10.5,2022-10-29
apple,32,10.5,2022-06-07
pear,17,15.7,2023-10-18
pear,82,15.7,2023-04-23
pear,43,15.7,2021-07-22
mango,37,250.99,2023-01-11
bread,85,15.4,2023-06-21
mango,14,250.99,2023-10-29
apple,97,10.5,2023-03-08
mango,47,250.99,2022-06-15
apple,8,10.5,2022-04-07
pear,92,15.7,2022-02-02
pear,50,15.7,2022-09-01
cigarettes,9,123.0,2023-01-18
bread,30,15.4,2022-10-23
mango,66,250.99,2021-04-13
mango,65,250.99,2022-08-25
pear,26,15.7,2023-01-27
pear,13,15.7,2022-04-23
cigarettes,75,123.0,2022-03-08
cigarettes,34,123.0,2023-01-05
cigarettes,57,123.0,2023-03-02
cigarettes,10,123.0,2021-10-03
apple,12,10.5,2021-01-17
apple,51,10.5,2021-10-08
cherry,29,25.6,2023-09-10
bread,39,15.4,2023-05-22
mango,83,250.99,2023-09-09
apple,90,10.5,2021-08-20
cigarettes,21,123.0,2022-07-15
cigarettes,2,123.0,2021-04-16
apple,73,10.5,2022-10-16
cigarettes,94,123.0,2022-05-12
cigarettes,15,123.0,2021-06-06
pear,50,15.7,2023-04-21
apple,52,10.5,2021-11-15
mango,52,250.99,2022-05-04
apple,24,10.5,2022-10-16
bread,24,15.4,2021-09-10
apple,61,10.5,2022-05-22
cherry,76,25.6,2022-02-14
cigarettes,63,123.0,2022-05-09
cigarettes,73,123.0,2023-02-28
pear,17,15.7,2021-07-03
cigarettes,33,123.0,2022-10-22
cherry,13,25.6,2022-06-04
cherry,88,25.6,2021-03-15
bread,22,15.4,2021-06-14
bread,99,15.4,2021-11-20
cigarettes,61,123.0,2022-04-04
pear,65,15.7,2022-08-14
pear,17,15.7,2021-11-21
cherry,65,25.6,2021-03-09
cherry,5,25.6,2023-09-10
bread,7,15.4,2021-10-08
cigarettes,18,123.0,2023-03-20
apple,33,10.5,2023-11-19
apple,52,10.5,2021-08-05
mango,13,250.99,2021-10-11
mango,27,250.99,2023-03-13
mango,56,250.99,2022-01-16
bread,38,15.4,2023-03-28
cherry,80,25.6,2023-01-20
pear,56,15.7,2021-01-24
bread,95,15.4,2023-10-05
apple,79,10.5,2022-03-26
bread,54,15.4,2021-02-13
cigarettes,64,123.0,2022-10-26
apple,66,10.5,2021-02-21
bread,73,15.4,2022-10-06
cigarettes,33,123.0,2021-08-20
cigarettes,91,123.0,2022-01-30
cigarettes,11,123.0,2023-09-06
mango,52,250.99,2022-01-23
cigarettes,25,123.0,2023-07-17
apple,68,10.5,2023-09-23
cigarettes,47,123.0,2021-05-21
mango,78,250.99,2023-05-06
apple,52,10.5,2021-01-10
cherry,13,25.6,2021-08-20
apple,88,10.5,2022-08-29
pear,26,15.7,2022-04-22
mango,1,250.99,2022-04-03
cherry,66,25.6,2021-04-19
cigarettes,39,123.0,2023-11-02
cherry,13,25.6,2022-04-05
cherry,21,25.6,2023-07-15
bread,22,15.4,2023-05-08
cherry,60,25.6,2022-01-08
cherry,2,25.6,2023-05-18
cherry,46,25.6,2022-08-04
bread,81,15.4,2022-07-28
bread,4,15.4,2023-03-19
pear,86,15.7,2023-04-21
pear,23,15.7,2023-09-14
cherry,96,25.6,2023-10-01
bread,35,15.4,2023-05-04
bread,62,15.4,2022-04-29
pear,60,15.7,2021-05-25
cigarettes,99,123.0,2021-01-21
mango,75,250.99,2021-08-01
bread,98,15.4,2021-07-14
cigarettes,61,123.0,2023-02-11
apple,10,10.5,2021-04-08
apple,13,10.5,2023-03-04
cigarettes,70,123.0,2022-02-02
bread,73,15.4,2022-03-25
mango,40,250.99,2023-07-20
cherry,42,25.6,2022-08-21
mango,65,250.99,2023-05-22
cigarettes,99,123.0,2022-01-27
apple,85,10.5,2022-02-16
pear,2,15.7,2021-07-26
mango,47,250.99,2023-10-25
pear,52,15.7,2023-08-21
cigarettes,7,123.0,2022-04-10
pear,23,15.7,2022-07-01
pear,32,15.7,2021-07-21
mango,4,250.99,2022-03-07
cigarettes,78,123.0,2022-08-12
bread,41,15.4,2021-01-22
bread,94,15.4,2023-09-20
mango,9,250.99,2022-02-06
cigarettes,69,123.0,2023-09-11
bread,47,15.4,2023-05-23
apple,34,10.5,2023-07-11
bread,55,15.4,2021-06-27
cigarettes,48,123.0,2021-02-24
bread,6,15.4,2022-04-06
pear,27,15.7,2023-03-06
cherry,97,25.6,2022-08-07
pear,17,15.7,2023-07-05
apple,68,10.5,2023-09-08
cigarettes,61,123.0,2023-09-10
bread,73,15.4,2022-04-28
cigarettes,54,123.0,2021-07-30
cigarettes,52,123.0,2022-07-10
apple,77,10.5,2022-03-18
bread,76,15.4,2022-07-20
bread,53,15.4,2022-08-09
apple,40,10.5,2023-08-10
bread,20,15.4,2021-07-17
cigarettes,87,123.0,2021-06-04
cherry,72,25.6,2023-08-16
bread,60,15.4,2022-11-16
cigarettes,76,123.0,2023-01-09
cherry,74,25.6,2021-08-13
bread,81,15.4,2023-08-10
cigarettes,29,123.0,2023-04-29
bread,61,15.4,2021-05-07
apple,57,10.5,2022-03-02
bread,1,15.4,2023-05-19
pear,72,15.7,2022-03-22
mango,68,250.99,2021-06-22
cherry,57,25.6,2023-11-23
bread,59,15.4,2023-02-06
mango,23,250.99,2022-06-16
mango,96,250.99,2021-06-23
cigarettes,28,123.0,2022-08-23
cherry,62,25.6,2022-06-11
pear,38,15.7,2022-04-12
cigarettes,90,123.0,2021-06-15
bread,10,15.4,2021-05-20
bread,75,15.4,2022-06-29
bread,64,15.4,2023-09-21
cherry,52,25.6,2022-05-05
pear,29,15.7,2022-07-17
pear,75,15.7,2022-08-18
mango,74,250.99,2021-02-09
mango,92,250.99,2021-02-20
apple,40,10.5,2022-07-09
pear,69,15.7,2022-03-06
cigarettes,50,123.0,2023-02-19
pear,38,15.7,2021-04-02
bread,16,15.4,2023-02-19
cigarettes,62,123.0,2021-10-13
bread,77,15.4,2021-10-10
cherry,14,25.6,2022-10-27
apple,69,10.5,2021-09-18
mango,46,250.99,2022-03-19
pear,69,15.7,2021-11-01
cherry,93,25.6,2022-03-10
mango,17,250.99,2021-04-26
pear,5,15.7,2022-08-21
apple,25,10.5,2023-02-02
cherry,94,25.6,2022-04-20
bread,46,15.4,2022-04-05
apple,76,10.5,2021-09-12
mango,19,250.99,2023-05-05
mango,17,250.99,2023-01-16
pear,22,15.7,2021-11-20
bread,94,15.4,2023-02-21
cigarettes,12,123.0,2021-06-07
bread,1,15.4,2023-04-08
cigarettes,98,123.0,2022-07-25
bread,38,15.4,2021-01-26
bread,30,15.4,2021-11-10
cherry,61,25.6,2021-11-24
mango,22,250.99,2022-05-07
cigarettes,31,123.0,2022-10-04
cigarettes,66,123.0,2021-06-21
mango,8,250.99,2023-02-06
bread,58,15.4,2023-10-20
apple,8,10.5,2022-03-24
mango,52,250.99,2023-05-11
cherry,37,25.6,2021-02-20
mango,78,250.99,2021-04-16
mango,74,250.99,2023-09-07
cherry,43,25.6,2021-10-21
apple,80,10.5,2022-09-27
mango,25,250.99,2022-04-05
bread,36,15.4,2023-04-02
apple,94,10.5,2023-01-09
bread,77,15.4,2023-06-03
cigarettes,27,123.0,2023-06-21
cigarettes,67,123.0,2023-06-23
pear,99,15.7,2021-04-10
apple,27,10.5,2023-05-24
cigarettes,45,123.0,2021-02-23
cigarettes,29,123.0,2023-04-26
pear,46,15.7,2023-07-15
cherry,84,25.6,2022-09-05
apple,2,10.5,2022-09-14
cigarettes,39,123.0,2022-11-26
bread,68,15.4,2023-07-27
pear,39,15.7,2021-05-01
cherry,27,25.6,2021-09-13
apple,33,10.5,2022-10-26
cherry,3,25.6,2022-09-01
cigarettes,78,123.0,2021-10-24
apple,12,10.5,2022-09-23
bread,23,15.4,2022-09-08
cigarettes,38,123.0,2022-02-06
apple,32,10.5,2022-07-18
mango,94,250.99,2023-01-21
apple,94,10.5,2022-08-01
cigarettes,97,123.0,2021-01-23
apple,1,10.5,2021-10-08
cigarettes,16,123.0,2023-05-15
bread,33,15.4,2021-09-06
cigarettes,34,123.0,2021-08-13
cherry,20,25.6,2023-03-12
cigarettes,38,123.0,2021-03-10
bread,95,15.4,2023-02-15
cigarettes,7,123.0,2022-08-24
pear,76,15.7,2021-07-04
mango,97,250.99,2021-11-16
cigarettes,95,123.0,2021-06-26
apple,87,10.5,2022-04-17
bread,78,15.4,2021-06-29
apple,88,10.5,2023-03-01
cherry,49,25.6,2022-04-07
pear,68,15.7,2022-08-25
apple,36,10.5,2022-01-25
cherry,57,25.6,2021-02-21
mango,35,250.99,2022-11-07
cherry,51,25.6,2022-07-24
bread,62,15.4,2022-06-29
pear,53,15.7,2023-07-01
apple,23,10.5,2021-10-20
cherry,9,25.6,2022-08-07
pear,78,15.7,2023-05-09
cherry,17,25.6,2021-10-20
bread,26,15.4,2022-08-16
cigarettes,21,123.0,2023-10-29
mango,80,250.99,2021-09-01
bread,12,15.4,2021-09-08
apple,61,10.5,2021-03-29
bread,37,15.4,2021-03-03
cigarettes,59,123.0,2023-04-03
bread,97,15.4,2023-10-24
cigarettes,56,123.0,2021-10-30
bread,3,15.4,2021-07-25
cigarettes,45,123.0,2023-01-18
pear,75,15.7,2023-09-15
pear,87,15.7,2021-08-24
cherry,84,25.6,2022-03-12
pear,69,15.7,2021-11-22
bread,83,15.4,2022-08-18
mango,23,250.99,2023-09-10
mango,69,250.99,2023-08-13
cherry,36,25.6,2023-09-21
mango,28,250.99,2021-10-06
mango,80,250.99,2023-06-19
cigarettes,61,123.0,2021-11-12
cigarettes,56,123.0,2022-01-22
apple,97,10.5,2021-08-26
mango,37,250.99,2021-11-29
pear,68,15.7,2022-05-24
cherry,87,25.6,2022-05-17
bread,15,15.4,2022-11-10
pear,28,15.7,2023-10-17
bread,35,15.4,2021-05-27
apple,74,10.5,2022-03-13
bread,15,15.4,2021-10-28
pear,81,15.7,2021-10-23
mango,50,250.99,2022-03-11
cherry,37,25.6,2023-10-09
cherry,61,25.6,2021-07-09
mango,85,250.99,2022-09-01
cigarettes,45,123.0,2023-04-11
apple,7,10.5,2021-07-14
cigarettes,93,123.0,2023-02-26
bread,46,15.4,2021-09-05
apple,12,10.5,2022-05-18
bread,34,15.4,2021-10-18
mango,9,250.99,2021-01-08
apple,91,10.5,2021-03-21
pear,73,15.7,2022-06-12
bread,20,15.4,2021-06-08
apple,14,10.5,2023-04-13
apple,34,10.5,2023-07-09
apple,71,10.5,2022-11-12
apple,93,10.5,2021-05-09
apple,28,10.5,2021-10-17
pear,67,15.7,2021-02-02
pear,10,15.7,2022-09-26
pear,78,15.7,2021-08-05
pear,21,15.7,2021-05-17
mango,70,250.99,2023-01-08
mango,89,250.99,2023-08-15
pear,32,15.7,2023-06-09
apple,45,10.5,2022-02-16
apple,30,10.5,2021-09-21
apple,16,10.5,2023-06-07
cherry,96,25.6,2023-01-07
cigarettes,75,123.0,2022-08-11
bread,19,15.4,2022-05-06
pear,55,15.7,2022-04-27
pear,57,15.7,2023-08-17
pear,31,15.7,2023-01-02
pear,93,15.7,2021-02-03
mango,87,250.99,2022-11-08
bread,54,15.4,2022-11-25
cherry,85,25.6,2023-04-18
mango,46,250.99,2023-10-08
apple,92,10.5,2022-02-04
pear,53,15.7,2023-08-14
cherry,19,25.6,2022-09-14
mango,49,250.99,2022-07-05
bread,80,15.4,2023-05-02
mango,63,250.99,2023-07-13
bread,93,15.4,2023-05-02
apple,94,10.5,2023-11-21
mango,76,250.99,2022-09-28
cigarettes,84,123.0,2023-03-05
apple,44,10.5,2022-04-20
cigarettes,7,123.0,2022-05-24
cigarettes,75,123.0,2022-07-17
apple,77,10.5,2022-08-01
bread,80,15.4,2022-02-26
bread,25,15.4,2023-04-15
mango,50,250.99,2023-04-07
cherry,95,25.6,2022-08-06
cherry,1,25.6,2022-03-02
cigarettes,3,123.0,2022-02-07
apple,36,10.5,2022-01-19
bread,88,15.4,2021-09-08
cherry,78,25.6,2022-02-25
mango,26,250.99,2023-01-16
mango,2,250.99,2022-04-01
cherry,48,25.6,2023-10-06
cherry,30,25.6,2023-07-17
cigarettes,67,123.0,2021-05-23
bread,60,15.4,2022-11-21
mango,92,250.99,2022-01-03
mango,11,250.99,2022-01-09
apple,10,10.5,2022-02-16
